doc_id,entity,type
207,doc,ORG
207,1779,DATE
207,massachusetts avenue,FAC
207,washington,GPE
207,20036 1202 9392265,DATE
210,sunday,DATE
210,libya,GPE
210,1,CARDINAL
210,friday,DATE
210,november 16 2012,DATE
210,libya,GPE
212,feitrnan jeffrey,PERSON
212,friday january 06 2012,DATE
212,sullivan jacob,PERSON
212,cret2,ORG
212,3,CARDINAL
212,hrc,PERSON
212,zintan,GPE
212,belhaj,PERSON
212,qatar,GPE
212,mtg qatar,PERSON
212,jeffrey feltman,PERSON
213,monday january 9,DATE
214,november 21 2012,DATE
214,us,GPE
214,susan rice,PERSON
214,wednesday,DATE
214,us,GPE
214,libya,GPE
214,three,CARDINAL
214,americans,NORP
214,john mccain,PERSON
214,republicans,NORP
214,us,GPE
214,11th,ORDINAL
214,sept 11 2001,DATE
214,the united states,GPE
214,first,ORDINAL
214,hillary clinton,PERSON
214,second,ORDINAL
214,the un security council,ORG
214,white house,ORG
214,sunday,DATE
214,the day,DATE
214,american,NORP
214,hours,TIME
214,cairo,GPE
214,us,GPE
214,islamic,NORP
214,chris stevens,PERSON
214,sean smith,PERSON
214,two,CARDINAL
214,navy,ORG
214,doc,ORG
214,statescb0045789,ORG
215,first,ORDINAL
215,libya,GPE
215,valliani amira sent,ORG
215,monday september 24 2012,DATE
215,3,CARDINAL
215,statescb0045474 us department,ORG
215,september 11 2012,DATE
215,today,DATE
215,this evening,TIME
215,libyan,NORP
215,americans,NORP
215,libya,GPE
215,the united states,GPE
215,today,DATE
215,the united states government,ORG
215,american,NORP
215,american,NORP
215,libya,GPE
215,september 12 2012,DATE
215,four,CARDINAL
215,american,NORP
215,libya,GPE
215,yesterday,DATE
215,united states,GPE
215,libya,GPE
215,chris stevens,PERSON
215,sean smith,PERSON
215,two,CARDINAL
215,21 year,DATE
215,last night,TIME
215,chris,PERSON
215,libya,GPE
215,only few months ago,DATE
215,libyan,NORP
215,more than two decades,DATE
215,the middle east,LOC
215,north africa,GPE
215,morocco,GPE
215,libya,GPE
215,chris,PERSON
215,one,CARDINAL
215,first,ORDINAL
215,americans,NORP
215,libyan,NORP
215,every day,DATE
215,chris,PERSON
215,sean,NORP
215,two,CARDINAL
215,ten years ago,DATE
215,statescb0045475 us department of state case,ORG
215,chris sean,PERSON
215,one,CARDINAL
215,baghdad,GPE
215,americans,NORP
215,libyan,NORP
215,every day,DATE
215,american,NORP
215,libya,GPE
215,september 12,DATE
215,yesterday,DATE
215,libya,GPE
215,american,NORP
215,libyan,NORP
215,four,CARDINAL
215,americans,NORP
215,sean smith,ORG
215,libya,GPE
215,chris stevens,PERSON
215,two,CARDINAL
215,the united states,GPE
215,chris stevens,PERSON
215,the middle east,LOC
215,english,LANGUAGE
215,morocco,GPE
215,america,GPE
215,the early days,DATE
215,chris,PERSON
215,chris,PERSON
215,this morning,TIME
215,statescb0045476 us department of state,ORG
215,sean smith,PERSON
215,10 years,DATE
215,the state department,ORG
215,libya,GPE
215,this morning,TIME
215,two,CARDINAL
215,pretoria,GPE
215,baghdad,GPE
215,chris,PERSON
215,sean,NORP
215,libya,GPE
215,libya,GPE
215,today,DATE
215,americans,NORP
215,libya,GPE
215,chris,PERSON
215,libya,GPE
215,yesterday,DATE
215,libyans,NORP
215,libyans,NORP
215,chris,PERSON
215,americans,NORP
215,last night,TIME
215,libya,GPE
215,libya,GPE
215,libyan,NORP
215,american,NORP
215,today,DATE
215,cairo,GPE
215,yesterday,DATE
215,september,DATE
215,americans,NORP
215,every year,DATE
215,september 11th,DATE
215,statescb0045477 us department of state,ORG
215,thousands,CARDINAL
215,american,NORP
215,americans,NORP
215,sean chris,PERSON
215,thousands,CARDINAL
215,americans,NORP
215,the united states of america,GPE
215,libya,GPE
215,september 13 2012,DATE
215,libya,GPE
215,tuesday,DATE
215,four,CARDINAL
215,americans,NORP
215,yesterday,DATE
215,about two,CARDINAL
215,chris stevens,PERSON
215,sean smith,PERSON
215,today,DATE
215,two,CARDINAL
215,two decades,DATE
215,navy,ORG
215,iraq,GPE
215,afghanistan,GPE
215,2010,DATE
215,american,NORP
215,america,GPE
215,the middle east,LOC
215,three,CARDINAL
215,kai,PERSON
215,just few months ago,DATE
215,gregory,PERSON
215,kathleen glen,PERSON
215,navy,ORG
215,americans,NORP
215,iraq,GPE
215,afghanistan,GPE
215,american,NORP
215,statescb0045478 us department of state case,ORG
215,the united states,GPE
215,september 13,DATE
215,2012,DATE
215,clinton,PERSON
215,morocco,GPE
215,eighth,ORDINAL
215,the state department,ORG
215,first,ORDINAL
215,morocco,GPE
215,today,DATE
215,yemen,GPE
215,the united states,GPE
215,millions,CARDINAL
215,muslims,NORP
215,yesterday,DATE
215,muslims,NORP
215,the united states,GPE
215,islam,NORP
215,statescb0045479 us department of state case,ORG
215,the united states,GPE
215,the light of day,TIME
215,moroccan,NORP
215,the state department,ORG
215,morocco,GPE
215,the united states,GPE
215,morocco,GPE
215,one,CARDINAL
215,americans,NORP
215,this week,DATE
215,chris stevens,PERSON
215,two,CARDINAL
215,the united states,GPE
215,morocco,GPE
215,earlier this year,DATE
215,morocco,GPE
215,the united states,GPE
215,morocco,GPE
215,first,ORDINAL
215,1777,DATE
215,today,DATE
215,north africa,GPE
215,the middle east,LOC
215,morocco,GPE
215,today,DATE
215,the united states,GPE
215,statescb0045480 us department of state case,ORG
215,moroccans,NORP
215,the united states,GPE
215,many years,DATE
215,the united nations,ORG
215,second,ORDINAL
215,the united states,GPE
215,15 million,CARDINAL
215,later this year,DATE
215,morocco business development,ORG
215,washington,GPE
215,today,DATE
215,morocco,GPE
215,europe,LOC
215,the united states,GPE
215,north africa,GPE
215,third,ORDINAL
215,this week,DATE
215,the united states,GPE
215,morocco,GPE
215,morocco,GPE
215,the south atlantic,LOC
215,next month,DATE
215,statescb0045481,PERSON
215,moroccan,NORP
215,today,DATE
215,the united states,GPE
215,morocco,GPE
215,the un security council,ORG
215,syria,GPE
215,morocco,GPE
215,syrian,NORP
215,this year,DATE
215,30th,ORDINAL
215,more than 5000,CARDINAL
215,moroccan,NORP
215,two,CARDINAL
215,today,DATE
215,dr benjelloun,PERSON
215,dr ouaouicha,PERSON
215,one,CARDINAL
215,today,DATE
215,the 21st century,DATE
215,1786,DATE
215,september 13,DATE
215,2012,DATE
215,clinton,PERSON
215,many weeks,DATE
215,the state department,ORG
215,corps us department,ORG
215,statescb0045482 us department,ORG
215,tonight,TIME
215,four,CARDINAL
215,americans,NORP
215,libya,GPE
215,egypt,GPE
215,yemen,GPE
215,libyan,NORP
215,tonight,TIME
215,libyan,NORP
215,the united states,GPE
215,clinton,PERSON
215,chris,PERSON
215,libya,GPE
215,more than one billion,CARDINAL
215,the last 24 hours,TIME
215,earlier today,TIME
215,the united states,GPE
215,the united states,GPE
215,earlier today,TIME
215,morocco,ORG
215,christians,NORP
215,islam us department,ORG
215,statescb0045483 us,ORG
215,centuries,DATE
215,tonight,TIME
215,one,CARDINAL
215,ten,CARDINAL
215,one,CARDINAL
215,millions,CARDINAL
215,tonight,TIME
215,tonight,TIME
215,tomorrow,DATE
215,two years ago,DATE
215,muslim,NORP
215,muslim,NORP
215,tonight,TIME
215,few minutes,TIME
215,one,CARDINAL
215,time us department,ORG
215,statescb0045484 us department of state case,ORG
215,2012 hours,TIME
215,thousands,CARDINAL
215,tonight,TIME
215,first,ORDINAL
215,muslim,NORP
215,three,CARDINAL
215,libya,GPE
215,14 2012,DATE
215,clinton,PERSON
215,powell,PERSON
215,four,CARDINAL
215,today,DATE
215,four,CARDINAL
215,americans,NORP
215,the state department,ORG
215,six years,DATE
215,pretoria,GPE
215,baghdad,GPE
215,two,CARDINAL
215,sean,NORP
215,two decades,DATE
215,navy,ORG
215,iraq,GPE
215,afghanistan,GPE
215,2010,DATE
215,american,NORP
215,america,GPE
215,the middle east,LOC
215,three,CARDINAL
215,kai,PERSON
215,just few months ago,DATE
215,statescb0045485 us,ORG
215,iraq,GPE
215,afghanistan,GPE
215,americans,NORP
215,gregory,PERSON
215,kathleen,PERSON
215,chris stevens,PERSON
215,today,DATE
215,chris,PERSON
215,chris,PERSON
215,the united states,GPE
215,libya,GPE
215,libyan,NORP
215,chris,PERSON
215,chris,PERSON
215,california,GPE
215,the days,DATE
215,libyans,NORP
215,libya,GPE
215,the united states,GPE
215,today,DATE
215,one,CARDINAL
215,islam,NORP
215,the palestinian authority,ORG
215,chris,PERSON
215,jerusalem,GPE
215,the middle east,LOC
215,north africa,GPE
215,the state department,ORG
215,american,NORP
215,american,NORP
215,egypt,GPE
215,libya,GPE
215,yemen,GPE
215,tunisia,GPE
215,america,GPE
215,four,CARDINAL
215,the state department,ORG
215,statescb0045486 us department of state case,ORG
215,america,GPE
215,the united states,GPE
215,the last few days,DATE
215,sean,NORP
215,chris,PERSON
215,the united states of america,GPE
215,the state department,ORG
215,earlier this week,DATE
215,the united states,GPE
215,mexican,NORP
215,patricia espinosa,PERSON
215,september 18,DATE
215,2012,DATE
215,clinton,PERSON
215,afternoon,TIME
215,mexican,NORP
215,today,DATE
215,the middle east,LOC
215,libyan,NORP
215,four,CARDINAL
215,american,NORP
215,fbi,ORG
215,tripoli,GPE
215,libyan,NORP
215,american,NORP
215,the past week,DATE
215,the united states,GPE
215,the united states,GPE
215,last week,DATE
215,mexico,GPE
215,dozens,CARDINAL
215,today,DATE
215,statescb0045487,PERSON
215,fourth,ORDINAL
215,usmexico,ORG
215,mexico,GPE
215,the united states,GPE
215,nearly four years,DATE
215,today,DATE
215,mexico,GPE
215,the united states,GPE
215,mexico,GPE
215,mexican,NORP
215,mexico,GPE
215,the united states,GPE
215,first,ORDINAL
215,mexico,GPE
215,two,CARDINAL
215,one,CARDINAL
215,today,DATE
215,years,DATE
215,today,DATE
215,the united states,GPE
215,mexico,GPE
215,so many millions,CARDINAL
215,statescb0045488 us department of state case,ORG
215,many years ahead,DATE
215,margaret,PERSON
215,cbs news,ORG
215,chris stevens,PERSON
215,months,DATE
215,libyans,NORP
215,clinton,PERSON
215,libyan,NORP
215,four,CARDINAL
215,fbi,ORG
215,egypt,GPE
215,libya,GPE
215,yemen,GPE
215,tunisia,GPE
215,the united states,GPE
215,american,NORP
215,libya,GPE
215,first,ORDINAL
215,americans,NORP
215,american,NORP
215,the past week,DATE
215,the united states,GPE
215,the united states,GPE
215,us,GPE
215,statescb0045489 us department of state case,ORG
215,the united states,GPE
215,september,DATE
215,every year,DATE
215,the united states,GPE
215,every single day,DATE
215,indonesian,NORP
215,raden mohammad marty muliana natalegawa,PERSON
215,september 20,DATE
215,2012,DATE
215,clinton,PERSON
215,afternoon,TIME
215,indonesian,NORP
215,indonesia,GPE
215,third,ORDINAL
215,the usindonesia joint commission this commission,ORG
215,two,CARDINAL
215,2010,DATE
215,the united states,GPE
215,indonesia,GPE
215,today,DATE
215,the last year,DATE
215,year ago,DATE
215,today,DATE
215,statescb0045490 us department of state case,ORG
215,the united states,GPE
215,one,CARDINAL
215,the asia pacific,LOC
215,today,DATE
215,congress,ORG
215,eight,CARDINAL
215,indonesian,NORP
215,26 billion,MONEY
215,last year,DATE
215,boeing,ORG
215,21 billion,CARDINAL
215,the next decade,DATE
215,half trillion dollars,MONEY
215,american,NORP
215,yesterday,DATE
215,millennium,DATE
215,indonesia,GPE
215,the next five years,DATE
215,the united states,GPE
215,600 million,CARDINAL
215,the united states,GPE
215,indonesia,GPE
215,2013,DATE
215,indonesia,GPE
215,the asia pacific,LOC
215,the united states,GPE
215,dozens,CARDINAL
215,american,NORP
215,indonesian,NORP
215,indonesian,NORP
215,the united states,GPE
215,one third,CARDINAL
215,83 million,CARDINAL
215,20,CARDINAL
215,indonesian,NORP
215,statescb0045491,ORG
215,china,GPE
215,south china sea,LOC
215,indonesia,GPE
215,the united states,GPE
215,burma,GPE
215,syria,GPE
215,burma,GPE
215,second,ORDINAL
215,the united states,GPE
215,indonesia,GPE
215,the last four years,DATE
215,indonesia,GPE
215,last year,DATE
215,more than 80,CARDINAL
215,the united states,GPE
215,two,CARDINAL
215,today,DATE
215,ros jordan,ORG
215,al jazeera,ORG
215,english,NORP
215,last weeks,DATE
215,this afternoon,TIME
215,congress,ORG
215,first,ORDINAL
215,the past year,DATE
215,half,CARDINAL
215,the middle east,LOC
215,north africa,GPE
215,at least one,CARDINAL
215,statescb0045492 us department of state case,ORG
215,clinton,PERSON
215,first,ORDINAL
215,congress,ORG
215,today,DATE
215,two,CARDINAL
215,senate,ORG
215,today,DATE
215,fbi,ORG
215,libya,GPE
215,carter,PERSON
215,us,GPE
215,fbi,ORG
215,fbi,ORG
215,earlier this week,DATE
215,congress,ORG
215,thomas pickering,PERSON
215,the past days,DATE
215,last week,DATE
215,first,ORDINAL
215,daily,DATE
215,the united states,GPE
215,indonesia,GPE
215,third,ORDINAL
215,congress,ORG
215,tempo,ORG
215,today,DATE
215,indonesia,GPE
215,muslim,NORP
215,statescb0045493 us department of state,ORG
215,muslim,NORP
215,indonesia,GPE
215,clinton,PERSON
215,indonesia,GPE
215,indonesia,GPE
215,indonesia,GPE
215,marty natalegawa,PERSON
215,indonesia,GPE
215,today,DATE
215,indonesia,GPE
215,indonesia,GPE
215,clinton,PERSON
215,indonesia,GPE
215,indonesia,GPE
215,indonesia,GPE
215,tomorrow,DATE
215,indonesia,GPE
215,indonesia,GPE
215,natalegawa hello,PERSON
215,the united states,GPE
215,tomorrow,DATE
215,indonesia,GPE
215,indonesia,GPE
215,the united states,GPE
215,indonesian,NORP
215,indonesian,NORP
215,us,GPE
215,statescb0045494 us department of state case,ORG
215,clinton,PERSON
215,pakistani,NORP
215,hina rabbani khar,PERSON
215,september,DATE
215,khar,PERSON
215,first,ORDINAL
215,washington,GPE
215,the day,DATE
215,the past week,DATE
215,today,DATE
215,pakistan,GPE
215,pakistan,GPE
215,islamabad,GPE
215,yesterday,DATE
215,afternoon,TIME
215,congress,ORG
215,four,CARDINAL
215,americans,NORP
215,today,DATE
215,the past year,DATE
215,half,CARDINAL
215,pakistan,GPE
215,the united states,GPE
215,statescb0045495 us department of state case,ORG
215,today,DATE
215,marc grossman,PERSON
215,zardari,PERSON
215,next week,DATE
215,the un general assembly,ORG
215,one,CARDINAL
215,american,NORP
215,pakistani,NORP
215,earlier this month,DATE
215,pakistans,NORP
215,pakistani,NORP
215,pakistan,GPE
215,afghanistan,GPE
215,khar,PERSON
215,nato,ORG
215,afghanistan,GPE
215,first,ORDINAL
215,islamabad,GPE
215,afghan,NORP
215,pakistani,NORP
215,us,GPE
215,afghanistan,GPE
215,pakistani,NORP
215,afghan,NORP
215,us,GPE
215,today,DATE
215,khar,PERSON
215,pakistan,GPE
215,the past few years,DATE
215,pakistans,NORP
215,next year,DATE
215,first,ORDINAL
215,the united states,GPE
215,pakistan us department,ORG
215,statescb0045496 us department of state,ORG
215,pakistan,GPE
215,the united states,GPE
215,one,CARDINAL
215,tunisian,NORP
215,september,DATE
215,2012,DATE
215,clinton,PERSON
215,morning,TIME
215,tunisia,GPE
215,the last week,DATE
215,american,NORP
215,last friday,DATE
215,today,DATE
215,obama,PERSON
215,the vienna convention,LOC
215,first,ORDINAL
215,the tunisian government,ORG
215,first,ORDINAL
215,arab,NORP
215,statescb0045497 us department of state case,ORG
215,the tunisian government,ORG
215,the united states,GPE
215,the united states,GPE
215,tunisia us department,ORG
215,statescb0045498,PERSON
216,pls print,PERSON
217,monday,DATE
217,26,CARDINAL
217,friday november 23 2012,DATE
217,john mills,PERSON
217,cheryl sullivan jacob hubbard,PERSON
217,gloria cc kennedy patrick reines philippe,PERSON
217,john sent,PERSON
217,friday november 23 2012,DATE
217,0,CARDINAL
217,daniel sullivan jacob hubbard,PERSON
217,gloria cc kennedy patrick reines philippe,PERSON
217,monday,DATE
217,26,CARDINAL
217,b5 b5 wh,PERSON
217,1,CARDINAL
217,dan,PERSON
223,wednesday january 18 2012,DATE
223,ouaryl kennedy,PERSON
223,patrick subject fw karernentilibya,PERSON
224,cheryl fw,PERSON
224,cia,ORG
224,doc,ORG
224,cia,ORG
225,doc,ORG
226,monday january 23 2012,DATE
226,libya,GPE
226,hrc,PERSON
226,libya,GPE
230,0,CARDINAL
230,google,ORG
230,monday,DATE
230,nora toiv office,ORG
230,2026478633,DATE
231,two,CARDINAL
231,david hale,PERSON
231,tomorrow,DATE
231,secondly,ORDINAL
231,yott,PERSON
231,monday,DATE
231,tuesday,DATE
231,10 minutes,TIME
231,daily,DATE
231,monday,DATE
231,7516,CARDINAL
231,7,CARDINAL
231,joel wiegert,PERSON
231,heidi creborediker,PERSON
231,200 pm,TIME
231,215 pm treaty,TIME
231,webster university dc region,ORG
231,14,CARDINAL
231,7th,ORDINAL
231,white house,ORG
231,5 minutes 230 pm 235 pm,TIME
231,white house,ORG
231,b5 white,PERSON
231,2024566317,DATE
231,press b6 us department,ORG
231,pat kennedy,PERSON
231,white house,ORG
231,5 minutes,TIME
231,state department office,ORG
231,10 minutes,TIME
231,hrc ron washington,PERSON
231,ron chappaqua,PERSON
231,washington,GPE
231,5439,CARDINAL
231,hillary rodham clinton,PERSON
231,202,CARDINAL
231,6479071,DATE
231,direct us department of state case,ORG
231,statescb0045807,ORG
233,0,CARDINAL
233,friday september 28 2012,DATE
234,pls print,PERSON
235,valmoro,ORG
235,3,CARDINAL
235,sunday,DATE
235,huma,NORP
235,valmoro,ORG
235,3,CARDINAL
235,two,CARDINAL
235,david hale,PERSON
235,tomorrow,DATE
235,secondly,ORDINAL
235,monday,DATE
235,tuesday,DATE
235,10 minutes,TIME
235,daily,DATE
235,915,CARDINAL
235,monday,DATE
235,7516,CARDINAL
235,70,CARDINAL
235,joel wiegert,PERSON
235,heidi creborediker,PERSON
235,webster university dc region,ORG
235,14,CARDINAL
235,7th,ORDINAL
235,white house us department,ORG
235,doc,ORG
235,statescb0045808 us department of state case,ORG
235,doc,ORG
235,5 minutes,TIME
235,white house,ORG
235,b5 white,PERSON
235,2024566317,DATE
235,pat kennedy,PERSON
235,white house,ORG
235,5 minutes,TIME
235,state department office,ORG
235,10 minutes,TIME
235,hrc ron washington,PERSON
235,washington,GPE
235,5439,CARDINAL
235,lona vairrinre,PERSON
235,hillary rodham clinton,PERSON
235,202,CARDINAL
235,6479071,DATE
235,direct us department of state case,ORG
235,doc,ORG
235,statescb0045809,GPE
236,hanley monica vairnoro b6 phone,PERSON
236,daily,DATE
236,this week,DATE
236,daily,DATE
236,monday,DATE
236,7516,CARDINAL
236,david hale,PERSON
236,1238,DATE
236,white house,ORG
236,235 pm 320 pm,TIME
236,white house,ORG
236,lona hama,ORG
236,7,CARDINAL
236,600 pm,TIME
236,610 pm,TIME
236,ron washington,PERSON
236,ron chappaqua,PERSON
236,washington,GPE
236,5439,CARDINAL
236,statescb0045810,GPE
236,pat kennedy,PERSON
237,b6 b5 us,PERSON
240,washington,GPE
240,december 4 2012,DATE
240,tuesday,DATE
240,richard cohen,PERSON
240,1953,DATE
240,irving peress,PERSON
240,joseph mccarthy,PERSON
240,washington,GPE
240,un,ORG
240,first,ORDINAL
240,john mccain,PERSON
240,first,ORDINAL
240,sunday,DATE
240,us,GPE
240,libya,GPE
240,cia,ORG
240,graham,PERSON
240,97,CARDINAL
240,republicans,NORP
240,american,NORP
240,john kerry,PERSON
240,days,DATE
240,the white house,ORG
240,hillary clinton,PERSON
240,doc,ORG
240,statescb0045821,ORG
240,doc,ORG
240,clinton,PERSON
240,american,NORP
240,buff,PERSON
240,syria,GPE
240,the white house,ORG
240,turkey,GPE
240,france,GPE
240,40000,CARDINAL
240,syria,GPE
240,one,CARDINAL
240,american,NORP
240,american,NORP
240,american,NORP
240,american,NORP
240,doc,ORG
241,december na 2012,DATE
244,sidney blumenthal,PERSON
244,wednesday december 19 2012,DATE
244,5,CARDINAL
244,islamist,NORP
244,juan the,PERSON
244,us,GPE
244,13enghazio,CARDINAL
244,libya,GPE
244,us,GPE
244,june,DATE
244,first,ORDINAL
244,september 11,DATE
244,only one,CARDINAL
244,over one million,CARDINAL
244,65 million,CARDINAL
244,second,ORDINAL
244,and11,ORG
244,muammar qaddafi,PERSON
244,2011,DATE
244,november 22,DATE
244,farej darssi,PERSON
244,october,DATE
244,libyan,NORP
244,september,DATE
244,august,DATE
244,1996,DATE
244,abu salim prison,FAC
244,us,GPE
244,last saturday,DATE
244,tripoli,GPE
244,libyan,NORP
244,sunday,DATE
244,morning,TIME
244,three,CARDINAL
244,shortly after midnight,TIME
244,monday,DATE
244,morning,TIME
244,the garyounis police,FAC
244,aluruba,GPE
244,statescb0045830 us department of state case,ORG
244,al hadaeg,PERSON
244,two,CARDINAL
244,libyan,NORP
244,mohamed bujenah,PERSON
244,libyan,NORP
244,as many as 7,CARDINAL
244,muslim,NORP
244,6,CARDINAL
244,1 sufyan ben,QUANTITY
244,thai,NORP
244,3muhammad,CARDINAL
244,4muhammad algharabi,QUANTITY
244,alsahati militia,ORG
244,5ismail,CARDINAL
244,rafallah alsahati 6salim,ORG
244,ali zeidan,PERSON
244,statescb0045831,GPE
245,today,DATE
245,doc,ORG
245,statescb0045832,PERSON
246,thursday december 20 2012,DATE
249,years,DATE
250,fysa,PERSON
250,thursday december 20 2012,DATE
250,caitlin van susteren,PERSON
250,the state department,ORG
250,state,ORG
250,hillary clinton,PERSON
250,the middle of january,DATE
250,clinton,PERSON
250,clinton,PERSON
250,the middle of january,DATE
250,doc,ORG
250,statescb0045837,PERSON
251,huma,PERSON
251,graham,PERSON
256,friday january 27,DATE
256,2012,DATE
256,intel,ORG
256,libya,GPE
256,hrc,PERSON
256,libya,GPE
257,sullivan,PERSON
257,thursday december 20 2012,DATE
257,5,CARDINAL
257,thursday december 20 2012,DATE
257,3,CARDINAL
257,5,CARDINAL
259,thursday december 20 2012,DATE
259,libya,GPE
259,intel,ORG
259,hrc,PERSON
259,libya,GPE
259,121012docx,CARDINAL
260,sullivan jacob,PERSON
260,wednesday february 22,DATE
